ID EBV
3DD.003BEF6635_CX-114_2016 4.98728702
3DD.003E2A2BD7_CX-97_2022 -9.85929855
3DD.003BEF64C7_CX-23_2016 -32.5615957
3DD.003D586258_CX-85_2020 -7.52686818
3DD.003BEF65AD_CX-21_2016 7.99750385
3DD.003D3DB8D2_CX-29_2019 26.20023263
3DD.003E2A2C0B_CX-86_2022 -18.06552277
3DD.003BF059FE_CX-75_2016 -15.69604063
3DD.003D5866B3_CX-20_2020 -17.04134222
3DD.003BEF6581_CX-22_2016 8.07893336
3DD.003D586123_cx-123_2018 -21.88330386
3DD.003BF057A5_CX-12_2017 -20.16668239
3DD.003D5866FE_CX-82_2020 24.63448167
3DD.003D58644E_CX-117_2019 -14.42485739
3DD.003BEF65F9_CX-97_2016 -18.61202803
3DD.003E2A31ED_CX-144_2022 13.32545099
3DD.003BF05A07_CX-75_2016 -16.5460426
3DD.003D586683_CX-31_2020 22.4980328
3DD.003D58663B_cx-101_2018 10.46023566
3DD.003BEF65D3_CX-22_2016 -12.52096244
3DD.003BEF6718_CX-117_2016 0.52194933
3DD.003E2A31DC_CX-125_2022 -21.74935027
3DD.003D3DB759_CX-202_2019 -12.05823389
3DD.003D3129A8_CX-56_2017 3.60006002
3DD.003BF05A34_CX-91_2016 42.72100719
3DD.003D585FD8_CX-106_2020 21.31183668
3DD.003D3DB767_CX-204_2019 -6.39159477
3DD.003D5863BF_CX-54_2019 -4.05310003
3DD.003D5863ED_CX-72_2019 23.94676388
3DD.003BF05B06_CX-62_2016 50.26988738
3DD.003BF05825_CX-188_2017 -37.22727673
3DD.003E2A31E1_CX-125_2022 -24.4993369
3DD.003BEF65E9_CX-106_2016 26.98718009
3DD.003D58618E_cx-145_2018 -2.87105636
3DD.003D5865A6_CX-11_2019 -6.66619944
3DD.003D312B57_CX-162_2017 -16.9844404
3DD.003D586621_cx-96_2018 -8.20634028
3D9.239F88B7BF_CX-78_2017 -30.35483996
3D9.239F88A746_CX-77_2017 -3.3142897
3DD.003D586009_CX-105_2020 -39.96046401
3DD.003BDCFB07_CX-82_2014 49.73889147
3DD.003E2A2DA8_CX-38_2022 25.79714822
3DD.003D585EF3_CX-56_2020 -25.63243678
3DD.003BEF6604_CX-98_2016 -34.67918684
3DD.003BEF64B4_CX-27_2016 -7.66472771
3DD.003D586036_CX-121_2020 -10.69715
3DD.003D312CAB_CX-126_2017 4.49165811
3DD.003BEF673E_CX-118_2016 -9.06739327
3DD.003E2A2D88_CX-30_2022 -4.27154298
3DD.003BEF658C_CX-21_2016 11.29749086
3DD.003D3DB93C_CX-44_2019 -10.00640078
3DD.003BEF2A84_CX-15_2016 -12.43540632
3DD.003BF057F6_CX-43_2017 26.83356059
3DD.003D3DB6E5_CX-164_2019 1.12914304
3DD.003D3DB8D1_CX-27_2019 -12.13291438
3DD.003D585F0A_cx-46_2020 32.39370458
3DD.003D586132_cx-96_2018 -25.53958936
3DD.003D5860CE_cx-32_2018 -8.84941154
3DD.003E091045_CX-12_2022 -0.6632916
3DD.003D5860D3_cx-32_2018 -10.51607011
3DD.003D3DB8B1_CX-26_2019 -10.46625582
3DD.003E090FEB_CX-13_2022 15.84402852
3DD.003BEF65F6_CX-98_2016 -41.67915282
3DD.003BF05715_CX-51_2016 -18.95620907
3DD.003D5866A5_cx-42_2020 6.39383095
3DD.003E2A2D81_CX-36_2022 -14.2712389
3D9.239F88AC73_CX-85_2017 -23.60676054
3DD.003D5863B3_CX-68_2019 -5.38642688
3DD.003BF058F2_CX-118_2016 -4.56741514
3DD.003D586117_cx-130_2018 6.11656004
3DD.003D58606A_CX-124_2020 19.06040604
3DD.003D3DB6A1_CX-96_2019 6.68402267
3DD.003BF057B7_CX-21_2017 25.49976231
3DD.003BF05AA0_CX-58_2016 0.15224868
3DD.003D312C5D_CX-132_2017 -13.44796185
3DD.003D3DB7C8_cx-4_2018 3.49329851
3DD.003D312C62_CX-132_2017 -23.19791446
3DD.003BEF6517_CX-29_2016 14.77321417
3DD.003E2A2D7C_CX-36_2022 -12.77124619
3DD.003E2A321A_CX-152_2022 2.31835522
3DD.003BEF2B27_CX-11_2016 28.29220324
3DD.003D312D4B_CX-86_2017 14.52879911
3DD.003D585FFF_CX-102_2020 13.48453602
3DD.003E2A31D2_CX-134_2022 0.5632239
3DD.003BF0577E_CX-12_2017 -6.83341386
3DD.003C095A40_CX-8_2017 0.99548199
3DD.003D58604E_CX-120_2020 -30.28028063
3DD.003BEF2A9B_CX-16_2016 -14.53645318
3DD.003D585FBA_CX-106_2020 23.31182696
3DD.003D312D50_CX-86_2017 6.528838
3DD.003E09104C_CX-7_2022 -3.54950422
3DD.003E2A31CD_CX-134_2022 3.8132081
3DD.003D312BFC_CX-107_2017 -8.47108909
3DD.003E09120F_CX-13_2022 13.34404067
3DD.003D3DB8A2_CX-29_2019 6.86699327
3DD.003D312B71_CX-157_2017 -13.44449966
3DD.003D312C59_CX-113_2017 3.29096238
3DD.003D3DB706_CX-140_2019 -8.83543297
3DD.003BEF2B21_CX-3_2016 -4.37081772
3DD.003D3DB70F_CX-142_2019 -9.5020964
3DD.003BF05A5B_CX-82_2016 -11.04129508
3DD.003BF05765_CX-21_2017 19.49979148
3DD.003D312D1C_CX-96_2017 -1.47112312
3DD.003D312D21_CX-96_2017 -8.13775738
3DD.003E2A326C_CX-155_2022 -1.2936771
3DD.003D312D64_CX-92_2017 -11.80440623
3DD.003E091188_CX-30_2022 -2.52155148
3DD.003D3DB728_CX-202_2019 1.60836635
3DD.003D5864A9_CX-196_2019 19.84974196
3DD.003D586058_CX-124_2020 40.06030397
3DD.003D5865F5_CX-15_2019 -1.94957761
3DD.003D58660B_cx-101_2018 -12.53965255
3DD.003D58613F_cx-126_2018 9.78320889
3DD.003E2A3271_CX-155_2022 -5.04365888
3DD.003D586711_CX-74_2020 27.05705669
3DD.003BF05A4A_CX-90_2016 2.53173474
3DD.003BEF65B3_CX-21_2016 1.99753301
3DD.003E2A31B0_CX-125_2022 -22.49934663
3DD.003D3DB8CC_CX-19_2019 -5.61622645
3DD.003BEF64DF_CX-27_2016 -15.20670952
3DD.003D3DB7AD_cx-13_2018 -8.88031092
3DD.003BEF6512_CX-27_2016 2.03522209
3DD.003BF057C1_CX-34_2017 -7.48499611
3DD.003D586437_CX-107_2019 29.24159703
3DD.003D5865D7_CX-11_2019 3.33375195
3DD.003BDCFA3A_CX-125_2014 -4.1696252
3DD.003D586537_cx-47_2018 38.48369173
3DD.003D3DB699_CX-96_2019 -7.98257271
3DD.003D312D69_CX-86_2017 2.86218915
3DD.003D3DB8FC_CX-27_2019 12.20030068
3DD.003D3DB7B2_cx-13_2018 -5.54699379
3DD.003D3DB83D_cx-69_2018 -6.8533116
3DD.003BEF676F_CX-118_2016 10.68251073
3DD.003D312BC3_CX-184_2017 -9.09290327
3DD.003BF05931_CX-118_2016 -1.31743094
3DD.003BF05AC8_CX-55_2016 -12.34323521
3DD.003E09100E_CX-9_2022 -0.11361643
3DD.003D585F14_cx-48_2020 -12.27274498
3DD.003D585F3B_cx-46_2020 13.72712864
3DD.003D585F2C_CX-56_2020 -21.9062496
3DD.003D3DB68A_CX-93_2019 6.35069096
3DD.003D5865AD_cx-182_2018 -14.05342566
3DD.003D3DB73A_CX-202_2019 8.60833232
3DD.003D5863EE_CX-57_2019 -21.71968082
3DD.003D3DB859_cx-67_2018 23.14654258
3DD.003E090FF2_CX-9_2022 5.88635441
3DD.003BF05AD0_CX-58_2016 9.6021997
3DD.003D586023_CX-120_2020 17.21948849
3DD.003E2A320C_CX-134_2022 8.31318623
3DD.003E2A2BD6_CX-70_2022 16.20571617
3DD.003D3DB63B_cx-15_2018 18.78633962
3DD.003D586488_CX-191_2019 2.84982459
3DD.003D5864A1_CX-175_2019 2.7958016
3D9.239F88B9D8_CX-85_2017 -0.94020404
3DD.003E090FED_CX-9_2022 7.38634712
3DD.003BEF65D2_CX-22_2016 0.27898348
3DD.003D5863E3_CX-68_2019 -3.71976831
3DD.003D5860F2_cx-123_2018 -28.88326984
3DD.003D586485_CX-174_2019 1.79580646
3DD.003E0910A4_CX-144_2020 5.0826511
3DD.003BF059AA_CX-114_2016 18.98721898
3DD.003BF05A9C_CX-61_2016 -40.6075141
3DD.003BDCFBEB_CX-33_2014 12.15934637
3DD.003D3DB6D8_CX-135_2019 19.83109436
3DD.003BF059FF_CX-75_2016 -19.54602802
3DD.003D5866B4_CX-20_2020 11.78204459
3DD.003D586713_CX-84_2020 -3.32107639
3DD.003E2A3200_CX-128_2022 4.83406987
3DD.003D586454_CX-117_2019 17.24165536
3DD.003D5866FD_CX-82_2020 22.63449139
3DD.003D312D4C_CX-96_2017 2.52885744
3DD.003E0912DE_CX-145_2020 -0.03157127
3DD.003D585FEF_CX-88_2020 -11.64356898
3DD.003D312BF8_CX-104_2017 -11.47107451
3DD.003D312D33_CX-92_2017 -0.13779627
3DD.003D586057_CX-118_2020 11.82596093
3DD.003D586028_CX-124_2020 -1.43949432
3DD.003E2A2BEB_CX-72_2022 6.84808287
3DD.003D5865F8_cx-84_2018 10.79356737
3DD.003BEF65E8_CX-106_2016 16.9872287
3DD.003E0911A9_CX-30_2022 -6.27153326
3DD.003D5863BE_CX-54_2019 7.61350993
3DD.003D586406_CX-107_2019 5.5750454
3DD.003BF05A1A_CX-90_2016 1.03174203
3DD.003D3DB790_cx-13_2018 -6.88032065
3DD.003BEF64F6_CX-23_2016 -28.86161674
3DD.003D3129A9_CX-56_2017 -0.8999181
3DD.003BF05777_CX-8_2017 2.24547592
3DD.003BF057A7_CX-14_2017 -19.16668725
3DD.003D586194_cx-145_2018 -27.20427142
3DD.003BEF65DF_CX-21_2016 -3.20243866
3DD.003D3DB8CB_CX-27_2019 -16.46622665
3DD.003D312B62_CX-149_2017 15.5030292
3DD.003D3DB80D_cx-69_2018 -21.85323869
3DD.003D312B58_CX-162_2017 -25.73439787
3DD.003BF05A7B_CX-90_2016 -6.96821908
3DD.003D312C22_CX-108_2017 8.82497038
3DD.003BEF2B17_CX-14_2016 -12.88764603
3DD.003D3DB8B0_CX-31_2019 -9.13292897
3DD.003D5866CB_CX-57_2020 -14.10822877
3DD.003BEF6605_CX-98_2016 -39.01249911
3DD.003E2A2C28_CX-86_2022 -8.56556895
3DD.003D5866D3_CX-74_2020 1.05718307
3DD.003D586037_CX-121_2020 -17.69711598
3DD.003E09103F_CX-12_2022 14.83663306
3DD.003BEF6504_CX-23_2016 -33.91159524
3D9.239F88B2A1_CX-78_2017 -28.60484847
3DD.003D312BFD_CX-113_2017 10.29092836
3DD.003BEF2A83_CX-15_2016 -19.53537791
3DD.003BF0570F_CX-51_2016 -25.2561815
3DD.003D3DB6E6_CX-164_2019 2.46246989
3DD.003BEF6432_CX-19_2016 7.42155479
3DD.003D3DB6AC_CX-93_2019 0.35072012
3DD.003E2A31D1_CX-128_2022 6.83406014
3DD.003BEF6761_CX-117_2016 -3.22803245
3DD.003E091044_CX-12_2022 20.58660511
3DD.003D586364_cx-144_2018 11.79553902
3DD.003E2A2C1E_CX-77_2022 19.38143063
3DD.003D3DB8B2_CX-26_2019 19.53359837
3DD.003D3DB5B4_CX-107_2018 -49.79630468
3DD.003BF057B0_CX-8_2017 12.4954261
3DD.003D3DB5C7_cx-48_2018 -5.51609441
3DD.003D58638E_cx-130_2018 13.78318945
3DD.003D585F43_CX-52_2020 -17.50783928
3DD.003D5864C6_CX-190_2019 30.18302507
3DD.003D586070_CX-124_2020 12.06044006
3DD.003BEF65EE_CX-110_2016 13.04710991
3DD.003BF05714_CX-51_2016 -15.00623132
3DD.003E2A3251_CX-147_2022 -4.58418062
3DD.003BF05A69_CX-90_2016 -10.46820207
3DD.003D3DB836_cx-144_2018 0.79559249
3DD.003E2A2D7D_CX-36_2022 -12.02124984
3DD.003D312B9D_CX-184_2017 -0.09294702
3DD.003D585FA8_CX-18_2020 14.17802095
3DD.003E2A2C0F_CX-70_2022 6.95576113
3DD.003BEF6516_CX-29_2016 25.47315911
3DD.003D3DB59F_cx-107_2018 -25.53958936
3DD.003BF05728_CX-49_2016 23.04423864
3DD.003D312C6C_CX-140_2017 16.8019722
3DD.003D586099_cx-32_2018 14.81714009
3DD.003E2A31CE_CX-134_2022 20.06312912
3DD.003D586229_CX-85_2020 -3.02689005
3DD.003BF0573A_CX-49_2016 15.69426826
3DD.003D3DB64E_CX-98_2019 -0.42492544
3DD.003D3DB6A9_CX-72_2019 -3.3864366
3D9.239F88B1AE_CX-77_2017 -5.0642812
3DD.003D5866E9_CX-57_2020 -15.88757343
3DD.003E2A2D37_CX-115_2022 -2.91449797
3DD.003D312B77_CX-140_2017 9.55200744
3D9.239F88B8CA_CX-77_2017 -4.81428241
3DD.003E2A324F_CX-151_2022 -21.43470487
3DD.003E2A32BB_CX-61_2022 -4.92127226
3DD.003E2A31BB_CX-144_2022 11.57545949
3DD.003D312B6D_CX-157_2017 -16.19448629
3DD.003BEF65F8_CX-114_2016 66.98698567
3DD.003D3DB5CC_cx-114_2018 3.46026968
3DD.003D3DB6C7_CX-170_2019 -19.53742318
3DD.003D3DB7AB_cx-4_2018 10.15993277
3DD.003BF05B40_CX-68_2016 2.97755732
3DD.003D5866D1_CX-82_2020 49.97257915
3DD.003D5864A8_CX-196_2019 5.51647829
3DD.003C095A8B_CX-188_2017 -29.97731197
3DD.003BF05AB8_CX-58_2016 5.45222597
3DD.003D585EFF_CX-52_2020 -9.50787816
3DD.003BF05A4B_CX-90_2016 -4.9682288
3DD.003E2A3296_CX-68_2022 -1.03304932
3DD.003BEF64C5_CX-23_2016 -47.75606993
3DD.003D586536_cx-47_2018 8.15050583
3DD.003D586164_cx-145_2018 3.79557791
3DD.003BEF64DE_CX-27_2016 -9.81471116
3DD.003D3DB7AC_cx-13_2018 44.45276318
3DD.003BDCFBE4_CX-53_2014 -37.82411526
3DD.003D586636_cx-84_2018 13.79355279
3DD.003D58642B_CX-135_2019 1.49785013
3DD.003D312D68_CX-86_2017 8.19549656
3DD.003D3DB8FB_CX-27_2019 3.53367613
3DD.003D312B28_CX-162_2017 -42.48431646
3DD.003D58667D_cx-42_2020 -6.93943757
3DD.003D3DB690_CX-93_2019 -3.31592872
3DD.003D312C90_CX-126_2017 -8.84161041
3DD.003D3DB928_CX-45_2019 -18.33969361
3DD.003D585FC6_CX-105_2020 -29.96051262
3DD.003E2A2BE4_CX-77_2022 17.63143914
3DD.003D585F3C_cx-46_2020 22.39375318
3DD.003D5866FF_CX-74_2020 30.05704211
3DD.003D3DB598_cx-114_2018 5.79359168
3DD.003BEF64D7_CX-29_2016 36.67311688
3D9.239F88B632_CX-69_2017 -13.27851237
3DD.003D312D39_CX-96_2017 -9.47108423
3DD.003BF05ACA_CX-58_2016 -0.99773962
3DD.003D3DB68B_CX-93_2019 -12.31588498
3DD.003D3DB6B6_CX-164_2019 12.12908957
3DD.003BF0592D_CX-118_2016 2.18255205
3DD.003D312B2A_CX-162_2017 -39.48433104
3DD.003D5863F4_CX-57_2019 -6.38642202
3DD.003D312C27_CX-107_2017 -6.1377671
3DD.003D5863EF_CX-57_2019 -13.38638799
3DD.003BEF2AE7_CX-11_2016 28.14219482
3D9.239F88B82F_CX-85_2017 11.39306935
3DD.003E2A2BFB_CX-86_2022 -20.56551062
3DD.003E2A3220_CX-147_2022 -15.33412837
3DD.003D58645A_CX-98_2019 8.24169911
3D9.239F88B3F3_CX-68_2017 14.83322323
3DD.003D58603B_CX-124_2020 13.0604352
3DD.003BF05B17_CX-69_2016 16.65059589
3DD.003BEF65CC_CX-22_2016 -17.85426985
3DD.003E2A31B2_CX-115_2022 -5.91448339
3DD.003D3DB58B_cx-47_2018 6.48384727
3DD.003D312B70_CX-162_2017 -24.98440152
3DD.003D586024_CX-120_2020 -27.78029279
3DD.003BEF65A7_CX-19_2016 -20.92829826
3DD.003D3DB681_CX-96_2019 0.68405183
3DD.003C095A6D_CX-8_2017 -0.7545095
3DD.003E091036_CX-1_2022 21.89302525
3DD.003D3DB687_CX-72_2019 -12.38639285
3DD.003BEF63EF_CX-19_2016 -24.82828846
3DD.003BF05B08_CX-62_2016 58.81983362
3DD.003BF05A9B_CX-61_2016 -41.10751167
3DD.003BEF6609_CX-97_2016 -19.27869146
3DD.003D3DB67C_CX-96_2019 -3.98259215
3D9.239F88B609_CX-85_2017 3.72643994
3DD.003D3DB81F_cx-68_2018 2.47997637
3DD.003D312D32_CX-92_2017 -3.13778168
3DD.003D3DB5C5_cx-107_2018 -18.8729551
3DD.003E0912E4_CX-145_2020 -13.53150566
3DD.003D312B42_CX-157_2017 -9.4445191
3DD.003E2A3201_CX-128_2022 -1.41589976
3DD.003D3DB954_CX-43_2019 -5.33975679
3DD.003E2A2D35_CX-104_2022 5.75663229
3DD.003BF05A96_CX-58_2016 6.26775255
3DD.003D5860FF_cx-126_2018 8.11655032
3DD.003BEF6598_CX-22_2016 18.01221435
3DD.003D58670F_CX-84_2020 18.17881911
3DD.003D5865F7_cx-84_2018 18.46019678
3DD.003D586681_CX-31_2020 44.48163688
3DD.003D58663D_cx-101_2018 8.79357709
3DD.003E2A3239_CX-147_2022 -10.33415267
3DD.003D312C49_CX-132_2017 7.30193729
3DD.003E2A2BEC_CX-72_2022 0.84811204
3DD.003E2A3280_CX-50_2022 9.30604886
3DD.003D5864B9_CX-175_2019 12.12908957
3DD.003E2A31F0_CX-144_2022 13.82544856
3DD.003D5863BD_CX-54_2019 15.94680276
3DD.003D312C51_CX-129_2017 5.62536778
3DD.003D585FF3_CX-88_2020 -20.64352524
3DD.003BDCFA71_CX-125_2014 13.64871508
3DD.003D586405_CX-107_2019 16.24166022
3DD.003D312C1C_CX-108_2017 16.8249315
3DD.003D312B3D_CX-157_2017 35.80526096
3DD.003D312B5C_CX-149_2017 36.50292713
3DD.003D312D37_CX-86_2017 52.52861441
3DD.003D312B61_CX-149_2017 35.50293199
3DD.003D5863C2_CX-54_2019 20.28011503
3DD.003D586241_CX-85_2020 10.47304433
3DD.003BEF6593_CX-21_2016 0.7975419
3DD.003E2A2D1F_CX-114_2022 -23.22770539
3DD.003D5866C7_CX-62_2020 59.99333412
3DD.003D58646E_CX-190_2019 36.1829959
3DD.003D312C21_CX-108_2017 0.82500927
3DD.003BEF2B16_CX-14_2016 -6.13767884
3DD.003E2A2DA6_CX-38_2022 25.29715065
3DD.003D5867D8_CX-132_2020 -5.29736754
3DD.003D585F3D_CX-52_2020 -17.50783928
3DD.003D585FF7_CX-105_2020 -34.46049075
3DD.003D5865A8_CX-11_2019 -3.99954574
3DD.003D3DB6AD_CX-93_2019 -9.31589956
3DD.003D586038_CX-121_2020 -17.69711598
3DD.003BF05902_CX-124_2016 8.23417137
3DD.003BEF65E7_CX-106_2016 24.32052639
3DD.003D3DB8C2_CX-15_2019 14.05034462
3DD.003D3DB6BB_CX-135_2019 -0.83547186
3DD.003BF057F8_CX-43_2017 26.33356302
3DD.003D5863AC_CX-68_2019 -4.71976345
3DD.003E2A328A_CX-57_2022 -6.11470068
3DD.003D312C60_CX-132_2017 8.05193365
3DD.003D586071_CX-124_2020 11.06044492
3DD.003D3DB7C5_cx-12_2018 -10.8803012
3DD.003E2A2D63_CX-35_2022 -18.97580423
3DD.003D5866CF_CX-74_2020 15.05711502
3DD.003D5864C5_CX-190_2019 9.18312714
3D9.239F88B70D_CX-77_2017 -3.81428727
3DD.003BF05729_CX-49_2016 22.44423545
3DD.003D3DB5C8_cx-48_2018 1.81720328
3DD.003E2A3250_CX-147_2022 -6.08417333
3DD.003D58645F_CX-99_2019 -28.09145763
3DD.003BEF6515_CX-29_2016 3.77326764
3DD.003D3DB59E_cx-107_2018 -10.87299398
3DD.003BEF675D_CX-117_2016 8.77190923
3DD.003BEF2B25_CX-11_2016 20.1422337
3DD.003E2A2DB5_CX-35_2022 -7.72585891
3DD.003D5860B8_cx-22_2018 -13.21350485
3DD.003BDCFB22_CX-92_2014 27.60012566
3DD.003E091005_CX-1_2022 6.1431018
3DD.003D312B40_CX-162_2017 -41.23432253
3DD.003D3535E6_cx-4_2018 -12.50662372
3DD.003D31299B_CX-56_2017 -3.64990474
3DD.003D5866E5_CX-81_2020 -31.22830221
3DD.003D3DB7E5_cx-68_2018 -10.85329216
3DD.003D586403_CX-99_2019 -26.09146735
3DD.003BF058EF_CX-118_2016 3.68254476
3DD.003E09104A_CX-7_2022 -7.04948721
3DD.003E2A2C13_CX-70_2022 7.95575627
3DD.003D585FDF_CX-99_2020 2.19553336
3DD.003D3DB64D_CX-98_2019 2.24172827
3DD.003D3DB6A8_CX-72_2019 -2.05310975
3DD.003BF0598A_CX-114_2016 21.65387268
3DD.003BF05B21_CX-64_2016 5.17081552
3DD.003D586221_CX-84_2020 -3.82107396
3DD.003E2A32BA_CX-61_2022 -5.17127104
3DD.003D5864A5_CX-174_2019 7.12911387
3DD.003D3DB652_CX-98_2019 4.57505026
3DD.003BF05AB7_CX-58_2016 10.05220972
3DD.003E2A326A_CX-155_2022 12.70625485
3DD.003D586497_CX-175_2019 4.79579188
3DD.003D3DB951_CX-31_2019 0.86702243
3DD.003D3DB6C8_CX-170_2019 -27.87071601
3DD.003BEF64BF_CX-23_2016 -29.01160991
3DD.003D586025_CX-118_2020 7.32598281
3DD.003E0912AF_CX-145_2020 -16.53149108
3DD.003E2A2D7F_CX-38_2022 17.04719075
3DD.003BEF6514_CX-27_2016 -10.21471837
3DD.003D3DB7B1_cx-4_2018 -7.83997974
3DD.003D58668F_CX-20_2020 -26.54129605
3DD.003BEF65B9_CX-22_2016 -18.12093115
3DD.003BEF64C4_CX-23_2016 -41.26155036
3DD.003BEF65B5_CX-21_2016 12.94747674
3DD.003D5860CA_cx-22_2018 -19.21347568
3DD.003D312D62_CX-92_2017 -17.47104535
3DD.003BF057C3_CX-34_2017 -1.3538748
3DD.003D5860F1_cx-96_2018 -30.20623334
3DD.003BF058C3_CX-124_2016 -2.76577516
3DD.003D586535_cx-47_2018 -4.84943098
3DD.003D312C91_CX-126_2017 -1.84164444
3DD.003BEF64E2_CX-27_2016 -3.31474275
3DD.003D3DB7B0_cx-13_2018 27.78617752
3DD.003E2A31E7_CX-141_2022 -11.10629438
3DD.003E091007_CX-7_2022 0.20047755
3DD.003E0911BB_CX-23_2022 0.0175768
3DD.003D5860E2_CX-96_2018 19.33167696
3DD.003BF0570B_CX-49_2016 17.59426818
3DD.003BEF2B46_CX-14_2016 3.56227096
3DD.003D312BC5_CX-184_2017 2.40704083
3DD.003D5867A8_CX-132_2020 -18.29730436
3DD.003E2A2BE3_CX-77_2022 15.88144764
3DD.003D5863F5_CX-57_2019 3.28019766
3DD.003BF05AE9_CX-68_2016 -4.32239499
3DD.003D3DB93F_CX-46_2019 12.99348743
3DD.003D3DB68C_CX-93_2019 1.68404697
3DD.003D5863C3_CX-64_2019 -8.3864123
3DD.003BEF2AF1_CX-3_2016 11.62910451
3DD.003D5867D3_CX-133_2020 -12.67034202
3DD.003D312B8A_CX-188_2017 -0.97745293
3DD.003BEF63F5_CX-19_2016 -23.42828611
3DD.003D3DB8DF_CX-26_2019 -12.4662461
3DD.003E2A2D93_CX-35_2022 -19.22580301
3DD.003D586096_cx-22_2018 -1.8802266
3DD.003D585F85_CX-18_2020 1.1450155
3DD.003D3DB777_cx-13_2018 2.45296732
3DD.003D586465_CX-134_2019 5.8311624
3DD.003BF05B18_CX-69_2016 -8.049281
3DD.003D586486_CX-191_2019 12.18311255
3DD.003D3DB7CD_CX-15_2018 5.15551861
3DD.003D586399_CX-130_2018 2.14607228
3DD.003D3DB58C_cx-47_2018 8.81716926
3DD.003D3DB682_CX-96_2019 2.3507104
3DD.003D312C09_CX-108_2017 2.49166783
3D9.239F88B8AE_CX-78_2017 -24.60486791
3DD.003BF0578B_CX-8_2017 15.49541152
3DD.003D58611B_cx-123_2018 -25.54995271
3DD.003D3DB94E_CX-43_2019 -31.67296213
3DD.003E2A2D2F_CX-104_2022 17.50657518
3DD.003D3DB90B_CX-45_2019 -13.67304962
3DD.003D312B45_CX-140_2017 14.55198313
3DD.003D5860FE_cx-126_2018 38.11640451
3DD.003D5860B9_cx-32_2018 -11.84939696
3DD.003D58667B_CX-31_2020 17.98176568
3DD.003BF05A49_CX-97_2016 -17.94536461
3DD.003D5865F6_cx-84_2018 9.12690881
3DD.003D35361F_cx-4_2018 5.49328879
3DD.003D5866BB_CX-18_2020 -5.82188184
3DD.003BF05A95_CX-58_2016 21.96542962
3DD.003BF05802_CX-34_2017 3.39610212
3DD.003E2A2C30_CX-97_2022 -2.85933257
3DD.003E2A2BF2_CX-72_2022 -0.65188067
3DD.003D585F48_CX-56_2020 -6.98540527
3DD.003E2A31EA_CX-144_2022 8.57547407
3DD.003D586120_cx-123_2018 -23.88329414
3DD.003D5865C9_cx-182_2018 -16.05341594
3DD.003BF05AE2_CX-62_2016 49.81987736
3DD.003D3DB6F9_CX-170_2019 -8.53747665
3DD.003D3DB756_CX-202_2019 5.60834691
3DD.003D586055_CX-118_2020 -21.75202029
3DD.003BF05798_CX-21_2017 10.49983522
3DD.003BEF2559_CX-46_2015 -3.14254815
3DD.003E2A3281_CX-50_2022 13.80602699
3DD.003BF0573C_CX-49_2016 18.14426856
3DD.003D5864B8_CX-175_2019 4.12912845
3DD.003D312B5B_CX-149_2017 34.00293928
3DD.003BF05A37_CX-91_2016 6.72118217
3DD.003BF05A90_CX-62_2016 43.16991579
3DD.003D5865A9_CX-11_2019 -7.33286287
3DD.003D586242_CX-85_2020 15.47302003
3DD.003BF057EF_CX-34_2017 -11.1038274
3DD.003BEF65E6_CX-106_2016 29.6538338
3DD.003D585EF0_CX-56_2020 -6.98540527
3DD.003D58600E_CX-88_2020 -5.64359814
3DD.003D585F12_cx-46_2020 19.72709948
3DD.003D3DB5B1_cx-101_2018 -4.20635972
3DD.003D5860CB_cx-32_2018 -6.51608955
3DD.003D586472_CX-190_2019 5.51647829
3DD.003D3DB6BC_CX-135_2019 3.49784041
3DD.003BEF6434_CX-19_2016 -19.87830031
3DD.003E09119A_CX-23_2022 -3.98240376
3DD.003D586013_CX-88_2020 -1.64361759
3DD.003E2A328B_CX-57_2022 -9.36468489
3DD.003D3DB65C_CX-93_2019 -12.98254841
3DD.003D586395_cx-130_2018 37.78307279
3DD.003BF05AAB_CX-52_2016 -7.56142153
3DD.003D5866A2_cx-42_2020 -17.60605239
3DD.003D3DB5B8_cx-114_2018 1.4602794
3DD.003BEF65E3_CX-97_2016 14.72114328
3DD.003D586434_CX-134_2019 4.83116726
3DD.003D585FC2_CX-106_2020 14.81186828
3DD.003D585F9C_CX-6_2020 26.02706287
3DD.003D312C5C_CX-126_2017 -12.17492754
3DD.003D585F49_cx-42_2020 -0.27280331
3DD.003D5865E0_cx-182_2018 -11.72010367
3DD.003BEF650F_CX-29_2016 8.37325139
3DD.003BEF6763_CX-117_2016 9.2719068
3DD.003D585F56_CX-4_2020 12.85254018
3DD.003BF05B2E_CX-68_2016 -2.87240509
3DD.003D585F1B_CX-57_2020 -0.10829682
3DD.003BEF29B8_CX-114_2015 -32.43922114
3DD.003D312B79_CX-149_2017 44.50288825
3DD.003BF05A7A_CX-91_2016 6.05451874
3DD.003BF0577B_CX-12_2017 -11.16672613
3DD.003D586463_CX-99_2019 -14.42485739
3DD.003D3129EE_CX-56_2017 -4.39990109
3DD.003E091085_CX-144_2020 12.58261465
3DD.003BF05A63_CX-82_2016 -7.54131209
3DD.003D3DB70C_CX-142_2019 -19.5020478
3DD.003BEF2A87_CX-3_2016 -0.77083929
3DD.003D3DB7E4_cx-68_2018 6.81328864
3DD.003BF0579A_CX-14_2017 -12.50005298
3DD.003BF05A19_CX-97_2016 2.72120161
3DD.003BEF27E7_CX-76_2015 1.21006157
