id	dam	sire
3DD.003D585FED_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FF8_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D586014_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585F32_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F0C_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F2C_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F39_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D5866B0_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D585FC0_CX-99_2020	3DD.003D3DB829_CX-69_2018	3DD.003D312BA2_CX-184_2017
3DD.003D585F75_CX-4_2020	3DD.003D3DB827_CX-68_2018	3DD.003C095A3F_CX-8_2017
3DD.003D586021_CX-121_2020	3DD.003D3DB812_CX-145_2018	3D9.239F88AB08_CX-77_2017
3DD.003D585F00_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F07_CX-52_2020	3DD.003D3DB7CD_CX-15_2018	3DD.003D312B46_CX-162_2017
3DD.003D585F85_CX-18_2020	3DD.003D3DB7B1_CX-4_2018	3DD.003BF057C1_CX-34_2017
3DD.003D586691_CX-20_2020	3DD.003D3DB7A4_CX-13_2018	3DD.003D312BBB_CX-184_2017
3DD.003D58606D_CX-106_2020	3DD.003D3DB5E3_CX-114_2018	3DD.003BF057FF_CX-43_2017
3DD.003D58666E_CX-33_2020	3DD.003D3DB5D6_CX-114_2018	3DD.003D312B9E_CX-188_2017
3DD.003D5867B7_CX-133_2020	3DD.003D3DB5D3_CX-107_2018	3D9.239F88B15C_CX-69_2017
3DD.003D5867CD_CX-132_2020	3DD.003D3DB5BA_CX-101_2018	3DD.003D312B74_CX-140_2017
3DD.003D585FD9_CX-105_2020	3DD.003D3DB5B4_CX-107_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F4F_CX-46_2020	3DD.003D3DB585_CX-114_2018	3DD.003D312C86_CX-129_2017
3DD.003E091058_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E09105D_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E091065_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E091066_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E091069_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E091071_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E09107C_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E091085_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E091094_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E09109C_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E0910A4_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E0910AA_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E0912A9_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E0912BA_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E0912BB_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E0912E0_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E0912FE_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003E091306_CX-144_2020	3DD.003D586631_CX-101_2018	3DD.003D312B31_CX-162_2017
3DD.003D585F0B_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D585F24_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D585F27_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D585F3E_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D585F3F_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D585F49_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D585F50_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D58665D_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D58665E_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D586673_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D58667D_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D586698_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D58669D_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D5866A0_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D5866A2_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D5866A5_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D5866AA_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D5866AF_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D5866B9_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D5866BD_CX-42_2020	3DD.003D58661E_CX-84_2018	3DD.003D312B98_CX-184_2017
3DD.003D5866C7_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D5866CD_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D5866D0_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D5866D2_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D5866E7_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D5866EB_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D5866F1_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D5866FA_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D5866FC_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D586701_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D586702_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D586709_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D58670D_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D586712_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D586714_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D586718_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D58671D_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D586720_CX-62_2020	3DD.003D5865F7_CX-84_2018	3DD.003D312B50_CX-157_2017
3DD.003D586026_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586028_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D58602C_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D58603B_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D58603D_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586044_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586045_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D58604A_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D58604F_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586058_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D58605B_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D58606A_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586070_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586071_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586073_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586076_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586077_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D58607B_CX-124_2020	3DD.003D5865F1_CX-182_2018	3DD.003D312B21_CX-140_2017
3DD.003D586221_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D586227_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D58622C_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D586233_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D58623E_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D586240_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D586248_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D58624A_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D58625F_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D586261_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D5866DD_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D5866E3_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D5866E6_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D5866EA_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D5866EE_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D5866FB_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D58670F_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D586713_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D586717_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D58671B_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003D586721_CX-84_2020	3DD.003D586399_CX-130_2018	3DD.003D312C7B_CX-113_2017
3DD.003E0912AF_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912B8_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912BC_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912C1_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912C5_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912C9_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912CC_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912D0_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912DB_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912DC_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912DE_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912E1_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912E4_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912EA_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912ED_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912F5_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912F6_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E0912F9_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003E091303_CX-145_2020	3DD.003D586347_CX-144_2018	3DD.003D312BD2_CX-184_2017
3DD.003D58601C_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D586033_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D586034_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D586035_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D586039_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D58603E_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D58603F_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D586041_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D586047_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D58604B_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D58605C_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D586064_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D586065_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D58606C_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D58607C_CX-109_2020	3DD.003D58615C_CX-145_2018	3D9.239F88B15C_CX-69_2017
3DD.003D5866C1_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866C3_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866C4_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866D5_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866D7_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866D8_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866D9_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866E2_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866ED_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866F0_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866F2_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866FD_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866FE_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D586700_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D586705_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D586706_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D586707_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D586708_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D586715_CX-82_2020	3DD.003D58611C_CX-126_2018	3DD.003D312B55_CX-157_2017
3DD.003D5866BE_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866CA_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866CE_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866D4_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866D6_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866DA_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866E0_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866E1_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866E5_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866F4_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866F5_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866F6_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D5866F8_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D586710_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D586716_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D586719_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D58671A_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D58671C_CX-81_2020	3DD.003D5860F2_CX-123_2018	3DD.003D312B74_CX-140_2017
3DD.003D585FB8_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FBC_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FCD_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FD0_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FD3_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FD7_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FDE_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FE7_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FF0_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FF9_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FFE_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585FFF_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D586000_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D586001_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D586003_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D586004_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D58600C_CX-102_2020	3DD.003D5860E2_CX-96_2018	3DD.003D312C74_CX-132_2017
3DD.003D585F1B_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F28_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F29_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F2A_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F2B_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F42_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F47_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F4C_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585F4D_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D5866BF_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D5866C6_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D5866C9_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D5866CB_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D5866E4_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D5866E9_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D5866EC_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D586703_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D58670C_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D58670E_CX-57_2020	3DD.003D5860CB_CX-32_2018	3D9.239F88B278_CX-78_2017
3DD.003D585EF0_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585EF3_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585EF5_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585EF8_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585EFC_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F02_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F0D_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F0E_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F15_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F22_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F2D_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F2F_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F44_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F46_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F48_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F4B_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D585F4E_CX-56_2020	3DD.003D5860A6_CX-32_2018	3DD.003D312C7B_CX-113_2017
3DD.003D58665A_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D586663_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D586664_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D586665_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D58666B_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D586670_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D586679_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D58667C_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D586680_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D586682_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D58668B_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D58668D_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D586692_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D58669A_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
3DD.003D58669B_CX-26_2020	3DD.003D586096_CX-22_2018	3D9.239F88A71F_CX-68_2017
