ID EBV
3DD.003E2A2D7A_CX-38_2022 2.05918876
3DD.003E2A2D6A_CX-36_2022 -0.16838939
3DD.003D585FED_CX-102_2020 0.1095583
3DD.003D586692_CX-26_2020 -1.12129437
3DD.003E2A31F6_CX-115_2022 -1.62736652
3DD.003D58668D_CX-26_2020 -1.08303133
3DD.003E091002_CX-7_2022 1.52708499
3DD.003E091023_CX-13_2022 2.96271666
3DD.003E2A32CE_CX-61_2022 1.28679185
3DD.003E2A2B43_CX-97_2022 -1.73465753
3DD.003D3DB5BA_CX-101_2018 0.69325045
3DD.003E2A31BD_CX-125_2022 -3.20190622
3DD.003D586015_CX-106_2020 4.30740266
3DD.003E2A2D98_CX-38_2022 2.38442464
3DD.003D58669E_CX-33_2020 -1.57366382
3DD.003E091030_CX-1_2022 1.53103197
3DD.003E2A2C05_CX-72_2022 1.94101861
3DD.003E2A2D2A_CX-104_2022 1.93823457
3DD.003E2A32B1_CX-68_2022 -0.76464642
3DD.003E09109C_CX-144_2020 -0.24894849
3DD.003D585EEE_cx-46_2020 0.34159577
3DD.003D586077_CX-124_2020 2.90274398
3DD.003D585F3F_cx-42_2020 -0.37175467
3DD.003E2A2BFA_CX-70_2022 -1.61508434
3DD.003E2A3278_CX-68_2022 -0.36288444
3DD.003E0912CC_CX-145_2020 -1.03420713
3DD.003D585FC7_CX-106_2020 4.38392875
3DD.003E2A3279_CX-48_2022 -0.43969945
3DD.003D5866EE_CX-84_2020 -5.32820575
3DD.003D58666E_CX-33_2020 -0.73030223
3DD.003E2A2D0C_CX-114_2022 -2.94332036
3DD.003D585FE4_CX-105_2020 -6.49631976
3DD.003E09102D_CX-9_2022 -0.76978886
3DD.003D312B46_CX-162_2017 -1.6219482
3DD.003D585F0D_CX-56_2020 -5.22077085
3DD.003E2A2CFE_CX-114_2022 -3.01984645
3DD.003D58601A_CX-118_2020 0.83748686
3DD.003E2A32AD_CX-48_2022 -0.68840924
3DD.003D585F54_CX-6_2020 1.28943804
3DD.003E0911D2_CX-30_2022 -2.93535164
3DD.003D585FD1_CX-99_2020 0.81688456
3DD.003E091071_CX-144_2020 -0.34460611
3DD.003D585FCC_CX-99_2020 0.56817476
3DD.003E2A2D25_CX-115_2022 -1.49344587
3DD.003E0911F5_CX-13_2022 3.11576884
3DD.003D5867D9_CX-133_2020 0.55996363
3DD.003D5866B5_CX-31_2020 2.84218221
3DD.003E2A2D97_CX-38_2022 2.25050398
3DD.003D586787_CX-133_2020 0.75127886
3DD.003E2A2C06_CX-72_2022 2.80193712
3DD.003D3DB5D3_CX-107_2018 0.47218129
3DD.003E2A3299_CX-61_2022 1.1528712
3DD.003E091025_CX-12_2022 0.53351531
3DD.003E2A3208_CX-141_2022 -3.38605299
3DD.003E2A2C04_CX-77_2022 -2.78735554
3DD.003D58606E_CX-120_2020 -1.58101432
3DD.003D586663_CX-26_2020 -1.00650524
3DD.003D58625F_CX-84_2020 -4.89728962
3DD.003E09101B_CX-13_2022 2.73313839
3DD.003E2A32B0_CX-68_2022 -0.38201597
3DD.003E2A2D56_CX-115_2022 -1.56997196
3DD.003E2A324C_CX-155_2022 -0.06981268
3DD.003E2A32A1_CX-61_2022 1.21026576
3DD.003D586693_CX-31_2020 3.11002352
3DD.003D585F3E_cx-42_2020 -0.10894135
3DD.003D586068_CX-118_2020 0.91401295
3DD.003E2A2BDA_CX-72_2022 2.74454255
3DD.003D586674_CX-33_2020 -1.89889971
3DD.003E2A31F1_CX-125_2022 -3.1062486
3DD.003D58666F_CX-33_2020 -1.76497905
3DD.003D58665E_cx-42_2020 0.56686433
3DD.003E2A2D0D_CX-114_2022 -3.00071493
3DD.003E2A3210_CX-144_2022 -0.62507341
3DD.003E09102E_CX-9_2022 -1.55418128
3DD.003D586035_CX-109_2020 0.79082415
3DD.003D585F0C_CX-56_2020 -5.44326385
3DD.003E090FF6_CX-1_2022 1.64582111
3DD.003E2A2C2F_CX-77_2022 -2.6725664
3DD.003E090FFB_CX-13_2022 2.86705905
3DD.003E2A2DBE_CX-36_2022 -0.24491548
3DD.003E2A325D_CX-147_2022 1.80027169
3DD.003E2A2BDC_CX-86_2022 0.29687983
3DD.003E2A32B3_CX-48_2022 -0.63101468
3DD.003E2A32AE_CX-48_2022 -0.59275163
3DD.003D585F53_CX-6_2020 1.63380545
3DD.003E2A2C34_CX-77_2022 -2.53864574
3DD.003E2A32B8_CX-57_2022 1.04507337
3DD.003D586233_CX-84_2020 -4.83989505
3DD.003D586218_CX-85_2020 3.15546776
3DD.003D5866CE_CX-81_2020 -2.42124256
3DD.003E2A2D16_CX-104_2022 2.09128675
3D9.239F88B15C_CX-69_2017 0.78437111
3DD.003E2A2B45_CX-97_2022 -1.73465753
3DD.003D586662_CX-31_2020 2.70826155
3DD.003D585FCF_CX-88_2020 -2.85544568
3DD.003D5866E2_CX-82_2020 -0.56296728
3DD.003E2A2D43_CX-114_2022 -3.01984645
3dd.003d585fc8_CX-105_2020 -6.61110889
3DD.003D58611C_CX-126_2018 0.71736386
3DD.003D586788_CX-133_2020 0.63648972
3DD.003D585F80_CX-4_2020 0.93763901
3DD.003E2A3248_CX-152_2022 -2.93052291
3DD.003E0912BA_CX-144_2020 -0.36373763
3DD.003D585F1F_cx-48_2020 -0.33420991
3DD.003E2A31F9_CX-141_2022 -4.15131389
3DD.003D5866F3_CX-74_2020 -0.34742638
3DD.003E091019_CX-7_2022 1.71840021
3DD.003D585F1E_CX-52_2020 -1.60959961
3DD.003E2A31B1_CX-128_2022 -2.39327616
3DD.003E2A3207_CX-141_2022 -3.29039538
3DD.003D586065_CX-109_2020 0.48471979
3DD.003E2A3231_CX-147_2022 1.91506083
3DD.003E2A3292_CX-48_2022 -0.51622554
3DD.003E2A2DAF_CX-39_2022 1.28804013
3DD.003D586664_CX-26_2020 -1.19782046
3DD.003D586249_CX-85_2020 3.32765146
3DD.003D5866C9_CX-57_2020 0.83790906
3DD.003E2A324B_CX-155_2022 -0.12720725
3DD.003E2A2B15_CX-97_2022 -1.86857819
3DD.003D585EF1_cx-46_2020 0.37914053
3DD.003E2A3276_CX-68_2022 -0.36288444
3DD.003D585FC9_CX-106_2020 4.3456657
3DD.003D586675_CX-33_2020 -1.84150514
3DD.003E2A2D65_CX-38_2022 2.28876703
3DD.003E2A320A_CX-144_2022 -0.72073102
3DD.003D312B72_CX-149_2017 1.35836015
3DD.003E2A2D13_CX-114_2022 -2.82853123
3DD.003D58665D_cx-42_2020 0.41668529
3DD.003D5867C7_CX-132_2020 -0.61596157
3DD.003D586034_CX-109_2020 0.71429806
3DD.003D58622B_CX-85_2020 3.6146243
3DD.003D5866AF_cx-42_2020 -0.29666515
3DD.003E2A32B9_CX-61_2022 1.24852881
3DD.003E2A2D74_CX-35_2022 -0.91995541
3DD.003D5860F2_CX-123_2018 -2.5277467
3DD.003E2A2D72_CX-36_2022 -0.03446873
3DD.003E0911CB_CX-30_2022 -3.29885057
3DD.003D58605B_CX-124_2020 3.03666464
3DD.003D5865F1_CX-182_2018 2.80086614
3DD.003E2A31C3_CX-134_2022 1.46227196
3DD.003E2A31DA_CX-141_2022 -3.19473777
3DD.003E0911C8_CX-23_2022 1.41368459
3DD.003D5866D4_CX-81_2020 -1.88555993
3DD.003E2A32CB_CX-61_2022 1.19113424
3DD.003E091197_CX-30_2022 -2.87795707
3DD.003E2A32D0_CX-61_2022 1.26766033
3dd.003d585fd6_CX-88_2020 -2.12982293
3DD.003E2A329B_CX-50_2022 0.26595321
3DD.003D5866E7_CX-62_2020 1.74449458
3DD.003E2A3247_CX-152_2022 -2.98791747
3DD.003E091004_CX-9_2022 -0.67413125
3DD.003E0912BB_CX-144_2020 -0.4211322
3DD.003D58605F_CX-109_2020 1.69655481
3DD.003E2A2C07_CX-86_2022 0.22035374
3DD.003E2A3297_CX-61_2022 1.26766033
3DD.003D586064_CX-109_2020 0.29340456
3DD.003D5866EF_CX-74_2020 -0.1943742
3DD.003E2A31E9_CX-144_2022 -0.77812559
3DD.003D5866B7_CX-26_2020 -0.79605849
3DD.003D585F96_CX-18_2020 -0.2049946
3DD.003E2A3230_CX-147_2022 1.53243038
3DD.003D585FDC_CX-106_2020 4.15435048
3DD.003D585F82_CX-6_2020 1.36596413
3DD.003D586708_CX-82_2020 -0.27599444
3DD.003D3DB868_CX-67_2018 4.63052829
3DD.003E0912A9_CX-144_2020 -0.15329088
3DD.003D586665_CX-26_2020 -1.02563676
3DD.003D3DB7F5_CX-144_2018 0.68039656
3DD.003E09102A_CX-7_2022 1.87145239
3DD.003E2A322E_CX-151_2022 -3.64461247
3DD.003D3DB829_CX-69_2018 0.65282987
3DD.003E2A2BE1_CX-72_2022 2.85933169
3DD.003D312B2D_CX-157_2017 0.75385629
3DD.003E2A32BD_CX-50_2022 0.49553148
3DD.003D586066_CX-118_2020 0.85661838
3DD.003D585F28_CX-57_2020 0.95269819
3DD.003E0911B8_CX-30_2022 -2.80143098
3DD.003E2A2D14_CX-114_2022 -2.98158341
3DD.003D585EFC_CX-56_2020 -5.27816542
3DD.003E2A2D0F_CX-114_2022 -3.07724102
3DD.003E2A31DB_CX-128_2022 -2.66111748
3DD.003D58615C_CX-145_2018 0.3121387
3DD.003D586033_CX-109_2020 0.54211436
3DD.003E2A2D3A_CX-115_2022 -1.55084043
3DD.003E2A2D73_CX-35_2022 -0.74777171
3DD.003E2A2D8C_CX-39_2022 1.2689086
3DD.003D585F67_CX-4_2020 0.68892921
3DD.003D58622C_CX-84_2020 -5.12686789
3DD.003E2A31C4_CX-134_2022 1.4048774
3DD.003D5866FA_CX-62_2020 1.68710001
3DD.003D58606B_CX-121_2020 -1.10091576
3DD.003D58665B_CX-31_2020 3.090892
3DD.003E2A2C1B_CX-72_2022 2.76367408
3DD.003D586684_CX-20_2020 1.36566262
3DD.003D585F0B_cx-42_2020 0.04123769
3DD.003E2A3218_CX-147_2022 1.76200865
3DD.003D5866AD_CX-31_2020 3.28830916
3DD.003E2A3263_CX-151_2022 -3.64461247
3DD.003D58667F_CX-20_2020 1.7674246
3DD.003D585FD2_CX-88_2020 -1.68979791
3DD.003D58606D_CX-106_2020 3.75706608
3DD.003D585F1D_cx-48_2020 -0.29666515
3DD.003D585F21_CX-52_2020 -1.76265179
3DD.003E091022_CX-12_2022 0.91614576
3DD.003D58602C_CX-124_2020 2.82621789
3DD.003D585F81_CX-6_2020 1.38509566
3DD.003D586707_CX-82_2020 -0.35252053
3DD.003E2A2D3F_CX-104_2022 2.09128675
3DD.003D586261_CX-84_2020 -5.03121028
3DD.003D3DB7B1_CX-4_2018 -0.29459827
3DD.003E2A2BE2_CX-72_2022 2.93585778
3DD.003E2A3232_CX-151_2022 -3.85505922
3DD.003E2A2B17_CX-97_2022 -1.71552601
3DD.003E2A32BE_CX-50_2022 0.30421626
3DD.003E2A2BDD_CX-72_2022 2.6106219
3DD.003D585F29_CX-57_2020 0.62746231
3DD.003E2A3215_CX-152_2022 -2.77747073
3DD.003E2A32CD_CX-57_2022 0.22241791
3DD.003D5866C5_CX-74_2020 -0.04132202
3DD.003D586029_CX-121_2020 -0.75654836
3DD.003D585F51_CX-52_2020 -1.72438874
3DD.003E2A32B6_CX-48_2022 -0.4779625
3DD.003E2A3267_CX-155_2022 -0.05068116
3DD.003E2A2DBF_CX-35_2022 -0.9964815
3DD.003E09100F_CX-1_2022 1.7223472
3DD.003E2A2D90_CX-39_2022 1.0967249
3DD.003D58671C_CX-81_2020 -2.363848
3DD.003E091014_CX-1_2022 1.74147872
3DD.003E2A2C1D_CX-70_2022 -1.48116369
3DD.003D312B31_CX-162_2017 -0.33959833
3DD.003D5866D6_CX-81_2020 -2.15340125
3DD.003E2A2C21_CX-72_2022 2.57235885
3DD.003D5867B0_CX-132_2020 -0.53943548
3DD.003E2A2D0E_CX-104_2022 1.82344543
3DD.003E2A2C1C_CX-72_2022 2.82106864
3DD.003D5867AB_CX-132_2020 -0.65422462
3DD.003D585FCA_CX-105_2020 -6.09455778
3DD.003D5866AC_CX-31_2020 2.88044525
3DD.003D586704_CX-74_2020 -0.11784811
3DD.003E2A329D_CX-50_2022 0.51466301
3DD.003E091006_CX-9_2022 -0.59760516
3DD.003D585F1C_cx-48_2020 -0.33420991
3DD.003D585F2E_cx-46_2020 0.15387197
3DD.003E091021_CX-12_2022 0.38046313
3DD.003D586678_CX-31_2020 2.9187083
3DD.003D5867C4_CX-133_2020 0.77041038
3DD.003D585FE3_CX-106_2020 4.07782439
3DD.003D585F7B_CX-6_2020 1.02159673
3DD.003E2A2CFD_CX-115_2022 -1.56997196
3DD.003D586706_CX-82_2020 -0.56296728
3DD.003D5866D0_CX-62_2020 1.49578478
3DD.003E2A2D3E_CX-104_2022 1.97649761
3DD.003E2A31C7_CX-128_2022 -2.37414464
3DD.003D585FFB_CX-105_2020 -6.43892519
3DD.003D58603C_CX-121_2020 -1.2157049
3DD.003D58668A_CX-31_2020 3.11002352
3DD.003D5866C6_CX-57_2020 0.44099324
3DD.003D585F99_CX-6_2020 1.4233587
3DD.003D3DB5E3_CX-114_2018 3.2920099
3DD.003E2A3214_CX-152_2022 -2.83486529
3DD.003E2A2DB4_CX-38_2022 2.36529312
3DD.003E091190_CX-23_2022 0.99279109
3DD.003E2A327C_CX-57_2022 0.27981247
3DD.003E2A32B7_CX-48_2022 -0.43969945
3DD.003E2A2D71_CX-35_2022 -0.8242978
3DD.003E2A2D8A_CX-39_2022 0.61843684
3DD.003D585FF8_CX-102_2020 -0.25644332
3DD.003E2A2CFF_CX-104_2022 2.03389218
3DD.003D585F65_CX-4_2020 0.82284987
3DD.003D585FB5_CX-18_2020 -0.49196744
3DD.003E091013_CX-1_2022 1.85626786
3DD.003D5866FC_CX-62_2020 1.68710001
3DD.003D585F09_cx-48_2020 -0.44684419
3DD.003E091009_CX-12_2022 0.51438379
3DD.003D585F08_CX-52_2020 -1.74352026
3DD.003E2A2B49_CX-97_2022 -1.58160535
3DD.003E090FF4_CX-7_2022 1.60361108
3DD.003D5866AB_CX-31_2020 3.29837654
3DD.003E2A329E_CX-68_2022 -0.4968051
3DD.003E2A2BF6_CX-86_2022 0.41166896
3DD.003E0910AA_CX-144_2020 -0.53592133
3DD.003D586702_CX-62_2020 1.64883696
3DD.003D586248_CX-84_2020 -5.01207875
3DD.003D585F1A_CX-52_2020 -1.45654743
3DD.003D585F34_cx-46_2020 0.22896149
3DD.003D5866F7_CX-74_2020 -0.06045354
3DD.003D585FB9_CX-105_2020 -6.43892519
3DD.003D58605C_CX-109_2020 0.52298283
3DD.003D585F3F_CX-42_2020 -2.08295889
3DD.003D5866BA_CX-20_2020 1.90134525
3DD.003E2A2B30_CX-97_2022 -1.71552601
3DD.003E2A3203_CX-141_2022 -3.36692147
3DD.003D585F42_CX-57_2020 0.89530363
3DD.003D585FE9_CX-88_2020 -1.63240335
3DD.003D585F27_cx-42_2020 0.04123769
3DD.003D585F93_CX-18_2020 -0.45370439
3DD.003D586705_CX-82_2020 -0.42904662
3DD.003E091043_CX-1_2022 1.62668959
3DD.003D586042_CX-121_2020 -0.96699511
3DD.003D585FFC_CX-105_2020 -5.78845342
3DD.003D5866A8_CX-20_2020 1.72916155
3DD.003E091039_CX-12_2022 0.66743597
3DD.003E2A2D8F_CX-30_2022 -2.89708859
3DD.003D58605E_CX-118_2020 1.00967056
3DD.003D58600A_CX-99_2020 0.49164867
3DD.003D58678B_CX-132_2020 -0.53943548
3DD.003E2A2C18_CX-77_2022 -2.59604031
3DD.003E2A3246_CX-147_2022 1.68548256
3DD.003D58605A_CX-120_2020 -1.5618828
3DD.003E2A31BF_CX-141_2022 -3.3095269
3DD.003E2A326F_CX-152_2022 -3.007049
3DD.003E2A2DAE_CX-38_2022 2.0974518
3DD.003E2A2C09_CX-70_2022 -1.65334739
3DD.003E2A32CF_CX-57_2022 0.14589182
3DD.003E091191_CX-23_2022 1.49021068
3DD.003E2A2D42_CX-115_2022 -1.41691978
3DD.003D586234_CX-85_2020 3.04067863
3DD.003D58622F_CX-85_2020 3.07894167
3DD.003E090FF1_CX-1_2022 1.68408415
3DD.003D585F4A_CX-52_2020 -1.6861257
3DD.003E2A2D3D_CX-115_2022 -1.55084043
3DD.003E2A2D70_CX-35_2022 -0.90082389
3DD.003E2A2D76_CX-36_2022 0.00379432
3DD.003D585F62_CX-18_2020 -0.41544135
3DD.003D586347_CX-144_2018 -1.29347804
3DD.003D585FF9_CX-102_2020 0.468175
3DD.003D586660_CX-33_2020 -1.57366382
3DD.003D585F4F_CX-46_2020 2.20702939
3DD.003D58671A_CX-81_2020 -2.22992734
3DD.003E49B959_CX-70_2022 -1.44290064
3DD.003D5867B2_CX-132_2020 -0.30985721
3DD.003D585F07_CX-52_2020 -3.13873765
3DD.003E2A2D64_CX-30_2022 -2.93535164
3DD.003E090FEE_CX-7_2022 1.60361108
3DD.003E091193_CX-30_2022 -2.85882555
3DD.003D58668C_CX-18_2020 -0.22412612
3DD.003D586703_CX-57_2020 0.97182972
3DD.003E2A2D48_CX-114_2022 -2.84766275
3DD.003D586680_CX-26_2020 -1.37000416
3DD.003E2A2D91_CX-38_2022 2.0974518
3DD.003E0911B3_CX-23_2022 1.52847372
3DD.003D586265_CX-85_2020 3.15546776
3DD.003E091008_CX-9_2022 -0.71239429
3DD.003E2A2C03_CX-86_2022 0.04817003
3DD.003E09101A_CX-12_2022 0.57177836
3DD.003D586701_CX-62_2020 1.5914424
3DD.003E2A322F_CX-155_2022 -0.06981268
3DD.003D3DB588_CX-48_2018 0.75385629
3DD.003E2A2B31_CX-97_2022 -1.75378906
3DD.003E0912EA_CX-145_2020 -1.22552235
3DD.003D586676_CX-31_2020 2.88044525
3DD.003E2A2DAA_CX-39_2022 0.82888359
3DD.003D5866D2_CX-62_2020 1.80188914
3DD.003D5866BF_CX-57_2020 1.60811794
3DD.003E2A3254_CX-144_2022 -0.68246798
3DD.003D5866CD_CX-62_2020 1.61057392
3DD.003D585F23_CX-46_2020 2.11683432
3DD.003D585F38_cx-48_2020 -0.70965751
3DD.003D585FFD_CX-105_2020 -6.43892519
3DD.003D586079_CX-109_2020 0.30776225
3DD.003D586060_CX-120_2020 -1.65754041
3DD.003D58678C_CX-132_2020 -0.59683005
3DD.003D585FFA_CX-88_2020 -1.46021964
3DD.003D586062_CX-118_2020 0.68443468
3DD.003D58665C_CX-18_2020 -0.22412612
3DD.003D585F97_CX-6_2020 1.4233587
3DD.003E2A31BE_CX-141_2022 -3.29039538
3DD.003E091221_CX-13_2022 3.19229493
3DD.003E2A32D5_CX-57_2022 0.20328638
3DD.003E2A2DB2_CX-38_2022 2.19310941
3DD.003D5866C8_CX-74_2020 -0.17524268
3DD.003D5866AA_cx-42_2020 -0.14648611
3DD.003E2A31FF_CX-125_2022 -3.02972251
3DD.003D585F5E_CX-4_2020 0.57414008
3DD.003D585FAE_CX-18_2020 -0.24325764
3DD.003D586661_CX-33_2020 -1.87976818
3DD.003D585EF9_cx-48_2020 0.11632721
3DD.003D585FB3_CX-18_2020 -0.10933698
3DD.003E091011_CX-1_2022 1.8945309
3DD.003E2A31C8_CX-134_2022 1.7492448
3DD.003D585F06_CX-52_2020 -1.62873113
3DD.003D312B21_CX-140_2017 2.80086614
3DD.003D58606F_CX-121_2020 -1.02438967
3DD.003E2A2DB0_CX-36_2022 0.11858345
3DD.003E09118D_CX-30_2022 -2.99274621
3DD.003E2A2D10_CX-104_2022 1.89997152
3DD.003E2A32A0_CX-48_2022 -0.70754077
3DD.003D586030_CX-120_2020 -1.84885563
3DD.003E090FFA_CX-9_2022 -0.67413125
3DD.003E2A2BF4_CX-86_2022 0.39253744
3DD.003D3DB812_CX-145_2018 -1.04681735
3DD.003E0911B4_CX-23_2022 1.22236936
3DD.003D58667C_CX-26_2020 -0.85345306
3DD.003D5866F9_CX-74_2020 -0.40482095
3DD.003E2A31DF_CX-144_2022 -0.58681036
3DD.003D58671B_CX-84_2020 -4.97381571
3DD.003D585FE6_CX-106_2020 4.26913961
3DD.003D58666A_CX-20_2020 1.69089851
3DD.003D3DB7F0_CX-144_2018 1.48782131
3DD.003D5866DB_CX-74_2020 -0.29003181
3DD.003E2A323F_CX-147_2022 1.99158692
3DD.003BF057FF_CX-43_2017 4.77978214
3DD.003D586061_CX-118_2020 0.85661838
3DD.003E2A2DA9_CX-35_2022 -0.91995541
3DD.003E2A2D19_CX-114_2022 -3.17289863
3DD.003E2A326D_CX-152_2022 -2.77747073
3DD.003E2A32D6_CX-57_2022 0.03110268
3DD.003E2A327A_CX-48_2022 -0.53535706
3DD.003E2A2C2D_CX-86_2022 0.20122221
3DD.003D586236_CX-85_2020 3.13633624
3DD.003E2A31C2_CX-141_2022 -3.40518452
3DD.003D58600D_CX-105_2020 -6.63024041
3DD.003E090FEA_CX-1_2022 1.5501635
3DD.003E091003_CX-13_2022 3.00097971
3DD.003E2A2B63_CX-97_2022 -1.52421079
3DD.003E2A2D44_CX-115_2022 -1.53170891
3DD.003D312B98_CX-184_2017 -1.04147878
3DD.003D5866C4_CX-82_2020 -0.37165205
3DD.003D3DB827_CX-68_2018 0.67555718
3DD.003E2A2B5E_CX-97_2022 -1.63899992
3DD.003D585FB6_CX-88_2020 -2.05329684
3DD.003E2A2D78_CX-36_2022 -0.264047
3DD.003D585FAD_CX-18_2020 -0.12846851
3DD.003D5866DD_CX-84_2020 -5.0503418
3DD.003D585FB2_CX-18_2020 -0.41544135
3DD.003D585FB4_CX-4_2020 0.47848247
3DD.003D586047_CX-109_2020 0.8290872
3DD.003E2A2DB1_CX-36_2022 0.06118888
3DD.003E2A2DAC_CX-36_2022 -0.11099482
3DD.003D586689_CX-20_2020 1.48045176
3DD.003D586031_CX-120_2020 -1.77232954
3DD.003D586682_CX-26_2020 -0.7195324
3DD.003E09100D_CX-7_2022 1.6227426
3DD.003E0911B5_CX-23_2022 1.39455306
3DD.003E2A32A6_CX-57_2022 0.16502334
3DD.003E2A3241_CX-152_2022 -2.96878595
3DD.003E2A2C01_CX-86_2022 -0.0666191
3DD.003D585FC0_CX-99_2020 0.29305701
3DD.003E091012_CX-7_2022 1.69926869
3DD.003D586721_CX-84_2020 -4.8781581
3DD.003E2A2D28_CX-104_2022 1.95736609
3DD.003E2A322D_CX-155_2022 -0.08894421
3DD.003E2A31F2_CX-141_2022 -3.34778995
3DD.003E2A3216_CX-151_2022 -3.70200704
3DD.003D585F37_cx-46_2020 0.07878245
3DD.003E090FE9_CX-9_2022 -0.88457799
3DD.003D585F24_cx-42_2020 -0.03385183
3DD.003E09103B_CX-1_2022 2.02845156
3DD.003E091028_CX-13_2022 2.84792753
3DD.003D58668E_CX-33_2020 -1.53540078
3DD.003D586718_CX-62_2020 1.43839022
3DD.003D585F36_cx-48_2020 -0.14648611
3DD.003D586007_CX-88_2020 -1.97677075
3DD.003D5866DC_CX-74_2020 -0.11784811
3DD.003D585F4E_CX-56_2020 -5.45034912
3DD.003E2A323E_CX-147_2022 1.74287713
3DD.003E2A32C8_CX-50_2022 0.38074235
3DD.003D58678E_CX-132_2020 -0.53943548
3DD.003D5866A4_CX-26_2020 -0.81519001
3DD.003E2A2BF8_CX-70_2022 -1.48116369
3DD.003E2A2D8B_CX-36_2022 -0.07273177
3DD.003E2A3206_CX-125_2022 -3.16364317
3DD.003D585FEC_CX-99_2020 0.81688456
3DD.003D585F10_CX-48_2020 1.36082387
3DD.003E091194_CX-23_2022 1.43281611
3DD.003E2A2D45_CX-115_2022 -1.49344587
3DD.003E2A3285_CX-57_2022 0.24154943
3DD.003E091042_CX-7_2022 1.77579478
3DD.003E0912C1_CX-145_2020 -0.99594408
3DD.003D585EFE_cx-46_2020 0.26650625
3DD.003E2A31AD_CX-144_2022 -0.58681036
3DD.003D5866C3_CX-82_2020 -0.35252053
3DD.003E0912BC_CX-145_2020 -1.28291692
3DD.003E2A32AA_CX-50_2022 0.30421626
3DD.003E2A31FD_CX-125_2022 -3.18277469
3DD.003D5866E3_CX-84_2020 -4.72510591
3DD.003D586011_CX-105_2020 -6.3623991
3DD.003D585FB7_CX-106_2020 4.23087657
3DD.003E2A2D77_CX-38_2022 1.82961049
3DD.003E2A3262_CX-155_2022 -0.06981268
3DD.003D585F61_CX-4_2020 0.57414008
3DD.003E2A2C26_CX-72_2022 2.49583276
3DD.003D312BD2_CX-184_2017 -0.86982453
3DD.003D585FD4_CX-105_2020 -6.34326758
3DD.003D585F05_cx-48_2020 -0.59702323
3DD.003E09118B_CX-30_2022 -2.87795707
3DD.003E2A2DAD_CX-36_2022 -0.0918633
3DD.003E2A326E_CX-147_2022 1.83853474
3DD.003E2A2BED_CX-86_2022 0.54558962
3DD.003E090FF0_CX-7_2022 1.69926869
3DD.003E2A32A2_CX-48_2022 -0.55448859
3DD.003D585F64_CX-6_2020 1.28943804
3DD.003E090FFC_CX-9_2022 -0.96110408
3DD.003E2A2D9F_CX-39_2022 1.19238251
3DD.003D58602D_CX-120_2020 -1.65754041
3DD.003D585F22_CX-56_2020 -5.33555999
3DD.003D585FDE_CX-102_2020 0.54470109
3DD.003E2A31EC_CX-141_2022 -3.29039538
3DD.003E2A3273_CX-147_2022 1.74287713
3DD.003D586032_CX-120_2020 -1.65754041
3DD.003D585FC1_CX-99_2020 0.60643781
3DD.003D312B50_CX-157_2017 1.62201788
3DD.003E2A2D27_CX-104_2022 2.03389218
3DD.003E0912ED_CX-145_2020 -1.16812779
3DD.003E2A31CC_CX-125_2022 -3.22103774
3DD.003D586048_CX-118_2020 0.85661838
3DD.003D5867C9_CX-133_2020 0.6173582
3DD.003D585FE8_CX-106_2020 4.173482
3DD.003D312C7B_CX-113_2017 -8.11342943
3DD.003D585FE5_CX-88_2020 -1.74719248
3DD.003D585F91_CX-4_2020 0.65066617
3D9.239F88A71F_CX-68_2017 -0.93620616
3DD.003E2A2C19_CX-86_2022 0.35427439
3DD.003D586046_CX-121_2020 -1.12004729
3DD.003D312BA2_CX-184_2017 0.65282987
3DD.003D585F35_cx-48_2020 -0.37175467
3DD.003D586006_CX-88_2020 -1.86198162
3DD.003E091035_CX-12_2022 0.38046313
3DD.003E2A32D3_CX-48_2022 -0.55448859
3DD.003E2A2D6E_CX-39_2022 1.19238251
3DD.003E2A2BE8_CX-72_2022 2.7828056
3DD.003E0911AC_CX-30_2022 -2.66751032
3DD.003D585F8F_CX-6_2020 2.54370103
3DD.003D586063_CX-120_2020 -1.25577844
3DD.003D58665F_CX-18_2020 -0.14760003
3DD.003D585F94_CX-6_2020 1.19378043
3DD.003E2A31E2_CX-134_2022 1.4048774
3DD.003D586794_CX-132_2020 -0.76901375
3DD.003D585FF2_CX-99_2020 0.64470085
3DD.003E2A32D8_CX-57_2022 0.08849725
3DD.003E2A3209_CX-144_2022 -0.7015995
3DD.003E09103C_CX-7_2022 1.83318935
3DD.003D586238_CX-85_2020 3.07894167
3DD.003E2A31C0_CX-141_2022 -3.29039538
3DD.003D58600B_CX-105_2020 -6.26674149
3DD.003E2A3270_CX-152_2022 -2.79660225
3DD.003E091041_CX-7_2022 1.60361108
3DD.003E2A32AC_CX-61_2022 1.09547663
3DD.003E2A325C_CX-155_2022 -0.14633877
3DD.003D5866B6_CX-33_2020 -1.78411057
3DD.003E2A3287_CX-68_2022 -0.43941053
3DD.003D585FAB_CX-18_2020 -0.49123738
3DD.003E2A2D5E_CX-114_2022 -3.13463559
3DD.003E2A3228_CX-152_2022 -2.83486529
3DD.003D585FB0_CX-18_2020 -0.41544135
3DD.003E2A31D9_CX-141_2022 -3.38605299
3DD.003D585F60_CX-4_2020 0.72719226
3DD.003E2A2C27_CX-72_2022 2.74454255
3DD.003D5866EC_CX-57_2020 0.81877754
3DD.003D585FD5_CX-105_2020 -6.49631976
3DD.003E09101E_CX-9_2022 -0.73152581
